;Fk_RET1min;Fk_RET2min;Fk_RET3min;Fk_RET4min;Fk_RET5min;Fk_RET6min;Qapp_factor.Cc_P2016-01-05.Nd_RET162.000;Qapp_factor.Cc_P2015-05-06.Nd_RET162.000;Qapp_factor.Cc_P2014-07-22.Nd_RET162.000
SensiHydr250;19.88062367215829;25.264484968137403;38.9850154462194;28.13814477760841;43.94147174491013;33.173449990313394;1.082827663276336;1.0202136319289523;1.0537833525535147
SensiHydr251;26.466324572318474;36.26411466642603;31.415083700995176;23.85685615291635;40.26155821110776;32.22530850605058;1.0562781333605913;1.043292906464649;0.9364507560390355
SensiHydr252;21.29305616071227;30.377352407782475;26.413545727863504;18.95456952600451;37.886592196185255;32.997680476515484;1.075941631182914;0.9358893732936348;1.0127036778604852
SensiHydr253;12.463260526764085;24.234143653687564;32.5297520488789;17.883039588342758;38.66655910821678;29.15775068528827;0.9903158189158137;0.9872250774387115;0.9777027584936637
SensiHydr254;14.312486619232986;30.668422264726523;37.18779633840713;22.864766280538586;36.48208839770878;26.22910475189976;1.0108548520169733;1.0763801102319872;1.0280184375973382
SensiHydr255;13.807831905552293;27.850714670487957;29.837646009813863;22.382308570412814;39.82458977177331;37.00831837193975;1.0097751447994705;1.0926701955404314;1.0947370878834704
SensiHydr256;23.74281906530076;25.26175894744864;28.4671975916284;25.3927025199777;40.79785439953119;24.795879133516912;1.0552424169187535;0.9067321825677691;1.0593359269593747
SensiHydr257;5.669582692700569;25.40776389423711;28.909302670632954;22.049067203689244;41.436095061250256;31.145130212566876;1.0507517491830174;0.9395273145215552;0.9114184757597782
SensiHydr258;19.116161958775464;32.28544716386803;38.84150840396103;17.811596740257187;38.901826125136814;35.46618348683407;1.0160158811563003;0.9715506414650552;1.034102260128328
SensiHydr259;12.019293761324263;21.879388741623085;32.12516042739031;23.559244681632247;35.79750287283771;34.67142164914641;0.9664719150277246;0.945614704526402;0.9239850814684941
SensiHydr260;11.56246821638073;35.34061530603352;34.48919624770662;19.92151561707831;44.55813514287876;26.52938126545523;0.9812865196806917;0.9309657266973953;1.0143521471844712
SensiHydr261;17.555399976440203;26.36183716505893;28.826371991902548;10.84978761411752;44.38769953130978;27.654839860999004;0.9817915784925753;0.9981397606091915;1.0888446577300388
SensiHydr262;20.38831542827473;27.638908970020562;37.99622296310769;20.467625432166106;41.4754540880061;36.30942164360886;1.039387852829148;0.9113569742806251;0.9526742785887496
SensiHydr263;11.724910715105402;39.89613059124563;31.995596819074013;21.521199979211275;38.22741506557768;32.495572843732575;0.9187189916344233;1.0195270802215661;1.0301823737586455
SensiHydr264;16.97951704164117;27.86577854094282;34.04606674108589;17.778413146821322;35.730870134111434;28.1499210297333;0.9572509722243624;0.9964139673935848;1.0495344194561966
SensiHydr265;19.81416640626385;31.85270952491811;35.4345112463707;9.450709743595166;40.14166965863276;37.663199885425506;0.9545421511447578;1.014946095832159;1.079962469287856
SensiHydr266;16.85192016514349;31.751573555460453;27.58309237278358;26.658451088020165;39.92755786138325;26.80163213098738;1.0176279372442405;1.0307284282144409;1.0869114065698127
SensiHydr267;17.351032286581837;20.49970121434802;39.93219103318037;26.202128999122515;44.09911609495876;26.80806451226588;1.0983942749947306;0.9212259052302094;0.9671559357692812
SensiHydr268;15.823650270713495;24.270053057672413;24.14814643680645;20.670678992373592;27.621288323822405;29.592691394947714;0.975427801746872;0.9057805257237284;0.9288914199166873
SensiHydr269;10.548460928901031;27.65157055261376;36.08480567784717;30.752270917247603;40.131842603341205;36.119260568649956;1.0957154275961996;1.074800671148228;1.0275201197564172
SensiHydr270;11.906797710175802;31.235167479445572;22.9141255884479;14.180529130697874;38.9944416606954;25.94869698239249;1.041262268136486;1.0373356567859735;1.0614141042429612
SensiHydr271;8.443452964979844;29.484595087480578;27.37528689150617;19.307054397819606;45.11925778771307;30.134884479192113;0.9747912988751611;0.9796694203907128;0.9254122042513242
SensiHydr272;21.716629754900126;41.51900688714451;30.151038760991067;19.868843603104047;38.327952004348255;27.05484227319674;0.9595288895221068;0.9709014028420374;0.9886092359587852
SensiHydr273;14.288402525198569;26.71064471642255;31.84393798648741;27.2352654370883;38.868484678748466;18.21921682214267;1.0029060892939403;0.970672510881541;0.9938426515381353
SensiHydr274;12.004443505322632;21.17411799980837;34.057000913896275;20.327542511568534;31.061322646407707;32.71945372342145;1.085665874637964;1.0154780883066947;0.9717193045148298
SensiHydr275;9.977152301756266;19.706331319760316;31.99450537464736;18.000612568003927;44.46233993809831;35.15903050055845;0.9752066294412061;1.0449176395142838;0.9825071614862969
SensiHydr276;26.730309009397732;17.556382285978565;31.21294438030383;26.507962764132266;35.231860643714974;34.067724608065014;1.0493175775222958;1.0464775167443643;1.0450947684159941
SensiHydr277;20.89785954074555;27.605718701237848;28.24026631171323;22.23368652030835;33.969585882091295;37.637184819663396;1.0789693872852981;0.9451424582284781;1.0182304566931415
SensiHydr278;22.692376181808967;28.29167834978501;33.90576662149251;19.184980545766706;36.776008650004826;37.254901249662524;0.936992778693956;1.07099503908156;0.9504329113736832
SensiHydr279;20.55573808587697;25.509129332868234;31.65684056762239;20.411862923812297;43.49594549178591;24.9888596320799;1.0576464465005542;1.0380191283279092;0.9000428446416856
SensiHydr280;14.733071129683504;35.81885818033793;38.960241974570124;25.80340998493942;42.959455207244396;30.941807433965398;1.0862680442930037;1.0853775226137234;0.9449390714281503
SensiHydr281;20.091596821487126;31.710724204708946;35.33895384278914;21.275029013607597;39.28599605960567;34.498726599274434;0.9546391940430742;0.9057108032566349;1.067816560622867
SensiHydr282;20.610217666520334;28.195112973275656;37.58415540054411;24.980991979652124;39.735404385720955;34.24050152845385;1.0176233907777432;1.068411993857226;1.0635741501788376
SensiHydr283;20.300103749238566;28.12304152482765;40.07496672348505;15.668254419739696;46.04129636791872;31.62742543621171;1.054883393225881;1.0309305261883805;1.0727087631065655
SensiHydr284;19.32959403415238;39.68591352552548;39.28884951914459;29.829407397302674;36.60437528457601;31.12104120384429;0.9958139384906748;1.0562304986798001;1.0402926496267453
SensiHydr285;14.961351169480157;27.60378551334291;40.77356429249053;13.643354448799691;35.12986238657955;33.40713309203082;0.9316435159901253;1.086947907832699;1.050774799874001
SensiHydr286;24.29595136349228;25.493569994108988;31.90393412900309;15.389741757618756;41.96793716455028;33.55247607031094;0.927056286218124;1.0382485345749461;0.935764660546563
SensiHydr287;14.94217294544421;25.277867399453914;38.538569185517154;11.070346962255094;46.498565507428474;26.997053192937468;0.9436694159391485;1.0779006847793826;1.0397646583382216
SensiHydr288;19.74719342623516;31.63633259409072;29.150830640659812;28.94872048652097;38.354256688259106;28.463152068373894;0.9911470910680047;1.0096252347901087;0.9327361112541436
SensiHydr289;24.250966481869362;28.72966673445584;35.94155013044781;16.735649960186848;38.011281980212964;36.08613718510204;0.9916935480758151;0.9380256472688627;1.015917295962947
SensiHydr290;15.363752652324605;32.49073224819297;33.699616972217854;15.955396779332983;36.44810719373467;23.545381944285865;1.036230430337632;0.9246877950286849;1.033265127433189
SensiHydr291;10.010216061633123;33.07879906841446;38.86546399331599;13.99661456403264;41.3666215349849;31.488090108170773;0.9585813781564648;1.024006656339611;0.9309851814392799
SensiHydr292;23.505753153468515;20.915210837443112;28.442411075919406;25.77132308086093;49.839580948517785;43.690172815212684;1.0579426107187433;1.019985995504273;1.0450497879014153
SensiHydr293;14.57370328235109;27.923359006028377;36.903604454347196;22.723273964025427;42.416639176955165;27.73768411229846;0.9568752406359519;0.9059340731043933;1.0502142655652165
SensiHydr294;15.637966813982711;30.97211141866058;22.311797894084478;18.34676681328244;43.89365041478269;36.408477356953284;0.9611271262651002;1.0207835737756255;0.9329309939482038
SensiHydr295;15.30588525899828;30.638302881721977;36.52520874932653;30.207283236158922;45.95555189078595;40.82777789235093;1.0224419959113986;0.9891255726796913;0.9483522032472314
SensiHydr296;13.04621693322049;29.24428363300065;37.54232357754848;21.848049178255074;42.97604935670099;26.38328328251765;1.0621890749506948;0.934120144515588;1.0834511613941833
SensiHydr297;25.69724302704827;28.467887702551874;29.39164133928005;21.87589027058893;44.448965663718624;38.304567204026085;0.9843224584134485;1.0876058955500494;1.0690717059576134
SensiHydr298;21.67969619937966;35.10264431720362;35.057239277435485;21.241759495695977;36.54240200439072;27.469978268317295;0.9885155830602561;0.9239091960991145;1.0854447730521295
SensiHydr299;23.375569623763333;14.039337458034609;27.11329793809618;14.991736589066281;37.42518295395846;31.25926331926492;0.9443357347459448;1.013795309909918;1.028073989546107
SensiHydr300;14.024981444394253;28.185898581839574;25.648780508918186;22.214488080179297;48.19699424853903;36.61328131185857;1.0793889497945757;1.012302756343414;1.063499122891934
SensiHydr301;16.884958511317205;22.325433013310917;37.372253627474585;21.99567813619989;42.22282935045115;38.37957869043404;1.016922234869134;0.9074414487692505;1.0691513333382792
SensiHydr302;26.26686742471486;28.8396453040402;38.602290036450704;20.516308216681498;44.00130418430436;33.21941886286172;0.9199471592055467;0.9837707807984041;0.9287018510875417
SensiHydr303;18.780941090442347;28.199875434294658;32.16848742373146;23.706687116628373;49.62159530640869;24.444195940996796;1.0309443650935577;1.0149496816716306;1.0824445490491823
SensiHydr304;10.411745008605237;32.41799711763168;34.321597780737974;22.199873267849213;40.33310258323286;25.87803639639659;1.008986843309399;1.0990547765189311;0.9089000675455329
SensiHydr305;11.025021044358754;29.621062635395198;37.923848010911236;21.096895567670607;41.76334798525903;33.635488119236996;0.9041519945530411;0.9001543092550077;1.036386294567432
SensiHydr306;14.781578778950221;23.27304160446428;25.040134442596298;28.445088294353408;39.38626679661437;27.93039615989959;0.9199750047378767;1.0792025577245512;1.073601262498613
SensiHydr307;12.868978466657268;23.822808195771515;30.090519462491827;21.763615926600803;47.65152902644742;23.918820024548104;0.9680432821748202;1.007642173804936;0.9536517166263767
SensiHydr308;13.255918165019365;28.22622507849497;34.544068374441665;20.977004590585544;36.14003978128371;29.124438119643095;0.9118644299910063;1.094453492785296;1.0945713699116653
SensiHydr309;19.170172149371684;22.299619843625994;32.68698875949677;23.66481685774128;42.93487011325151;32.529486297726116;0.999482025252513;0.9258175985739502;1.027705934705637
SensiHydr310;13.778957526913715;29.749175660083818;33.24541400376733;20.260137026058715;54.23372418175322;36.45167472198961;1.0600887053266697;0.9825256457412561;1.0945389691189589
SensiHydr311;14.200489995059643;21.063559868134746;28.886772350104494;21.403038026694933;45.15658967640378;37.04571045295041;0.9045746160258255;0.9309488706975069;0.9781728670655208
SensiHydr312;17.27334090975453;28.930635402627637;33.34110213519127;21.646526469822778;40.25026880635254;27.444676446152506;1.0115682411095;1.091705947677835;0.9075757761204948
SensiHydr313;16.71760417218423;35.46435527049072;35.1049338523386;31.39275442252383;41.63367325398648;28.484364854318898;0.9854618008351738;0.9576909140739172;1.0402489347974002
SensiHydr314;20.787673383377186;25.012068379020533;34.486300484664284;30.33135592800505;30.92666451738345;23.446537215653983;1.0994695278812852;0.9819397859359612;1.0523957290533996
SensiHydr315;13.684212293880165;28.4471550015971;28.4327929275216;20.937576089455916;32.42984327711592;24.65696737857452;1.0688811653587091;1.0307814682198466;0.9487601100833828
SensiHydr316;20.418228992982208;24.991679400373535;35.68490441303721;17.216684586914646;46.65244837952278;33.61125281655953;1.0203294450698377;0.9197469080040477;0.9110026797526216
SensiHydr317;19.95521718255342;35.26970016445299;41.34565563310463;16.99026039685509;38.98712829733808;30.84968583387038;0.9162967401596714;1.0039461911136447;1.0333828769679707
SensiHydr318;5.956412197417848;36.43740548499798;33.67282448016098;24.03337061190301;48.24955319920889;28.727718769088607;0.9502147984360546;0.9375147291410677;1.001408026262404
SensiHydr319;13.104842600106004;29.02797597011341;29.444566716882562;29.78060340708333;36.77052612067331;30.72959383281838;0.9565938897245967;0.9917101065801628;1.0358836753067058
SensiHydr320;13.484570431688343;27.275040172007;37.74597371322051;25.286993819503614;29.96874303507499;24.933473165698857;0.9356637446131721;0.9040386974365995;1.0303658985243898
SensiHydr321;16.716522262973523;38.44565355656094;27.14275168281167;23.80765431474488;37.3007627107578;32.14959007247831;0.9262260812873039;1.0491340113995462;0.9657867916685271
SensiHydr322;19.94050430876598;36.70476279358202;30.019163303607243;19.475505800173288;39.98513967783818;34.92665810489569;0.9191255153225532;1.0074358351606336;1.0137426247755343
SensiHydr323;20.69419732821902;23.085301902924975;35.10477260676535;31.33304850665872;34.90948446497032;33.66702676788714;1.0965830158440824;1.0712988419977294;0.9016805666781759
SensiHydr324;20.63563781225778;32.044367916683385;43.88930935787674;19.991118033725773;36.24822047388526;34.99149416953296;0.9574993081782017;0.9196572787459216;1.0921620103899485
SensiHydr325;11.084491521398466;35.5599968473019;26.995636558948434;28.67240592122114;42.84445024649219;34.5324491295163;1.0671351237186908;0.969879408656921;1.0585760218335323
SensiHydr326;21.265996841443048;32.56228966175132;32.817244249632004;25.762145000886846;43.828865428783615;36.24582738577789;1.0638244781283843;1.0393323668662515;0.9641271521738861
SensiHydr327;22.15991240790127;25.779187529651097;28.785419366994333;26.244317726638016;42.80972230762967;29.536328510377484;1.0729452831156086;0.9996154519726994;0.9061053156855664
SensiHydr328;17.522336147088375;28.218847202322674;31.86169910135712;28.40230959728264;41.903627750309305;38.796358554036374;0.9226516388209371;0.9989059528824847;0.9975046766513103
SensiHydr329;19.577551684762305;29.189613158015533;33.98904943082994;20.333131122184238;42.415778419518716;29.6978253568236;0.9047592812588808;0.9133749827506867;1.0910497611498817
SensiHydr330;8.337459129137809;29.630402273217783;27.739833703182587;18.738658973044853;45.51466211056106;39.2446331083562;0.978788488882762;1.0232966355108717;1.0489395847349143
SensiHydr331;18.84615724661423;37.341269692214965;41.76979452814244;27.020449451666916;40.67939374106087;27.120965023076426;1.0810376187508477;0.9991851851034107;0.9133210395083806
SensiHydr332;20.335518116358035;27.358617640754854;33.0213925220338;21.122471493085744;43.23148227406779;34.89912546249982;0.9965961814553195;0.9044284720794086;0.9149838390287774
SensiHydr333;14.435950562930591;32.18950940609;28.48512791935489;18.335089123669967;34.43035969660505;30.379141802631842;0.9272570488823982;1.0398437371526683;0.9736052191017686
SensiHydr334;14.611230676787468;27.894811414136157;26.547042294763706;19.48297839119925;37.65888407251122;28.131139138941208;0.9102357282814986;0.9979366733885557;0.994829597054636
SensiHydr335;23.313202706059805;30.661351223173227;31.070063199016587;23.99276325023467;33.17894310754733;32.85830246196868;1.005369757198026;1.0032964734303889;1.0464427805815206
SensiHydr336;24.892289712700304;27.15547552316545;28.748895336022134;19.57334732147387;45.17529868305662;24.05295424067296;1.0137748201867542;0.9862040709760203;0.982134319391637
SensiHydr337;26.450273487356064;23.18769517194739;33.6778616737581;16.077660364576335;41.269209593581614;36.981848379417386;1.0834812523447759;0.9767155773124848;0.9764926503052574
SensiHydr338;18.951482952755452;32.37721592799037;31.938330570985798;25.03825191444482;41.1708820877886;34.446835253836866;1.0865441803744098;1.0078316835192005;0.973957506514301
SensiHydr339;18.178797015522612;30.200387331203267;27.988331592600375;18.247575263453253;41.75902678018922;37.85914677190584;1.0187083272541186;1.0604025591229211;0.9884662566720055
SensiHydr340;18.224737866645736;31.488928697142608;27.72724393288977;14.693464520447268;37.45288561638294;31.343812133470927;1.0167888368450106;1.0250493102931466;0.99584080946016
SensiHydr341;19.85845157401387;29.13605233240378;35.50332511804871;18.5688389263697;33.423602313459696;39.576819425936655;1.084863038060537;1.0718832952418207;0.9149876408643745
SensiHydr342;14.897289255930874;40.45929865286135;30.367486942449958;18.302838968677243;37.26085762710826;38.620943238851545;0.978428031634059;1.0866161045460148;1.0150075586350613
SensiHydr343;19.76627257109307;32.089067557645905;36.98645316601567;24.36261187045749;35.17419423338337;32.91097921196255;0.943245144444629;1.0538867532990932;0.9196620875434621
SensiHydr344;6.030897798757104;25.97356217538708;35.157814040410386;25.547183457223674;42.48614528781367;38.92901499435505;0.9922196024178914;0.9410804390396702;0.9963359473200792
SensiHydr345;19.106396998304255;26.343245263117712;41.635954253917745;14.826451722456312;42.72244078130188;22.93719654327898;0.979772463259954;0.9340198560549725;0.948824400804547
SensiHydr346;20.76878923327927;21.51757655079785;33.792900153473916;14.95449864463907;30.42261250048923;32.65633814189562;0.9801455942507479;0.9417573178720565;0.9145291746127416
SensiHydr347;14.437903267509425;31.55302629114776;36.609564092998646;18.101800781596047;41.883960925112596;32.25927391019858;0.975364254591378;1.0997773338328019;0.9304040500945452
SensiHydr348;15.468873183289158;26.36500525751335;31.05833756094135;21.843783331867602;43.46537772655566;27.346147336681543;0.9260671892921497;0.932706034329074;1.008520246731892
SensiHydr349;10.944839695691975;24.714906197189798;34.90238857051427;21.520106568215866;38.971958826183204;29.023250803505125;0.9002910459696158;0.983053737702836;0.905383276927666
SensiHydr350;17.08740097323879;39.988681590603996;43.467386541618325;34.9881929340639;45.244805213645364;30.180718663241585;0.9310064051909733;1.0633705888438685;0.9864537272092796
SensiHydr351;11.174928231871998;30.15179236813618;27.746007301109533;26.105713572078876;41.836758745368485;27.737281134212903;0.9454798077346838;1.005436105399837;0.9727063642217038
SensiHydr352;17.321947092214195;21.025726456576713;33.69217097623528;24.61696154714256;29.83879084683008;29.287350060821026;0.9096016057975179;0.9018126435847998;0.944986086308276
SensiHydr353;20.588046805430785;34.18072725453356;35.28084060892277;32.19150296479222;33.674463269194206;26.253262650369734;1.0503169264887833;0.9360660713651082;1.0831370374164544
SensiHydr354;15.478659616759568;26.986948760434675;38.59055426098092;25.70610223590495;35.13178177156563;22.331510196679247;0.9198919082542235;0.9375848491066393;1.0624097246330477
SensiHydr355;15.043123900432015;32.0713084933023;26.12932959343723;26.165739499903275;45.985796169129216;27.101037499689944;0.9035467364116679;0.9921666840554098;0.974188431869093
SensiHydr356;18.291073401287473;25.87839176065985;32.5253298862539;32.273388086449124;42.31491637817086;32.437656779815526;1.0702264949489204;0.9991080278923719;1.0553833369721148
SensiHydr357;9.546113097882335;36.707788871092454;35.06425597452618;21.051377201801074;35.642269519102065;25.369801831171042;1.0565861601964937;1.0949522877930349;0.9921033096896887
SensiHydr358;22.309090625174736;29.473292043222337;26.283400109403956;29.997167944085536;33.754557592331444;31.168171537757356;1.0196103419236937;1.058884153768339;1.0026843685128812
SensiHydr359;18.87484353774232;35.80835328735227;23.779367077340247;17.65179278905496;41.78250805968509;21.1296359230227;0.9896826077691849;0.9658319837563232;0.9913255917791104
SensiHydr360;16.17266355245588;18.90638050706235;27.228461257437267;17.747722357143815;35.37215283051788;30.630938942793613;0.9012163724607972;0.9943105295916718;1.0346411510807698
SensiHydr361;18.789353620406388;25.620294784678986;27.975431254983167;20.27923556559211;43.13761266257846;31.791267661568412;0.9990380373111576;1.0833364375506735;0.9249565592141528
SensiHydr362;21.425590414879785;19.742493860199676;34.17649250888717;21.74586733354292;41.387165267029836;22.65238238324038;1.0848288359154383;1.0613351695710251;1.0861733921526902
SensiHydr363;25.689491868731544;34.98701030121864;30.77746944064523;28.709221894053414;32.81166666294275;26.665227535499678;0.9254089570523225;1.0184512623919226;1.0509216447886607
SensiHydr364;13.434021785922894;28.378465527383593;19.780789608426115;11.636496443195607;36.69941002623519;29.495090765264795;1.0238014637819923;1.0760389520344071;1.0015368295706952
SensiHydr365;25.53211847654535;20.753660971888756;27.114427405651682;16.25573340764285;43.8458638147144;31.35286074077293;1.084680298392689;0.9766258232312734;0.9194317358925216
SensiHydr366;19.143181767352488;22.32823252100531;32.81732455302334;16.86174826137787;53.10304523448255;43.65806195483565;1.0625285936283875;0.9531839322342888;0.900825324852906
SensiHydr367;15.612024106479181;19.594910891474292;29.818718541379642;20.76906542643737;49.5796713846982;32.661351230878324;1.0892505848346992;0.9286011256965847;0.9874827768450665
SensiHydr368;19.05647439317222;28.931700652176847;42.58161542478571;24.333442681900795;35.199741802089456;26.48147246381344;1.0456988917384697;1.0530710108427597;0.9323773318718332
SensiHydr369;18.85222449920854;28.72248535106708;31.103851486285514;22.400497739358705;40.50931077947747;30.141449807480893;1.0146309300212928;1.0142549391445757;1.004717942709834
SensiHydr370;17.93927093435379;25.462967392503618;27.60965816914681;26.317507575932176;44.26927222226666;32.36924929371771;0.9629072541768812;0.9090676217882441;1.0209079473852785
SensiHydr371;24.16327903120095;28.629060665304063;33.04707611241116;20.19368860852779;49.27483240152948;27.287480620088218;1.0674175609742689;1.0150432248239702;1.0236073534544057
SensiHydr372;14.919359050088577;26.91949174362895;33.40514676450092;25.1329095514737;43.16111416270177;28.464555478173722;0.9796015351462802;1.0938367096295307;1.0313948427759838
SensiHydr373;16.3856581895238;22.889274962881345;31.531502641187274;26.21865469833275;46.5173568910251;39.34909767185204;0.9813754432873992;1.0842663781551847;1.0855497979316755
SensiHydr374;21.75244005733131;24.06694103399387;31.566144063985444;32.57306724153413;31.334549006942694;29.26226758549746;1.018502518240124;1.0964332975519453;0.9057751406594421
SensiHydr375;14.944358872302685;18.498377966567634;27.512104670184737;19.636135437823334;43.40245813954038;42.52582805118869;0.942492461027808;0.9073036870880608;0.9774715916866297
SensiHydr376;12.097548980740909;29.49660180136947;35.766728010147396;17.67467944966761;40.818005640143774;23.008481836895267;0.9741711115660775;0.9245055692573265;1.0538220013109738
SensiHydr377;19.820980204522698;30.429843973136894;33.32757768799037;20.232187956225633;38.78755774145177;30.41569117928821;1.039244541117386;1.0129467641347099;0.9607803422094098
SensiHydr378;9.216684420835847;33.45249515219662;38.334996164970136;23.644185579880133;36.34390681010517;30.584992262716423;1.084279046445755;1.05107021900715;1.0585237360446564
SensiHydr379;20.12444173510252;22.945789089529395;34.72790564398233;23.88866006410893;42.13109317971637;34.54063720556665;0.9435634078951098;1.0988031060793453;0.9164637676669474
SensiHydr380;22.28987032710505;36.17080524026696;36.80913043355991;27.46870855307848;42.74247653278243;28.994593428968393;0.9508979992002131;0.9924471945627713;1.0364189022012205
SensiHydr381;13.15235655672483;28.18512854847587;30.431303910032028;25.939656109444556;49.49625186292913;37.04128141960784;0.9292743681748765;1.0261943849301411;0.9278198161903218
SensiHydr382;24.711831035019568;27.86218476099238;34.350438091494304;28.63863430683224;35.36466324509169;33.99156498040116;1.0159539502892168;1.0888570691077266;0.9123014789056905
SensiHydr383;18.87400909557007;34.175484304357624;43.56844989733534;22.784952342337267;45.655510607627036;30.73785498760507;1.0968786774609034;1.039676080050793;1.0650689943009473
SensiHydr384;19.530526225674915;29.299712519078653;36.63425776656821;24.030280185842667;38.93505041120941;24.752905049134995;0.9939916727824164;0.9181978262837369;0.9789737657672573
SensiHydr385;19.098839302246024;19.06869018456283;30.698082103295096;25.550035612057844;47.08484799627384;33.70863385781466;0.9003012150531976;0.9811833688188304;0.9171846198634576
SensiHydr386;24.90640131013035;21.229899632255407;31.60115662730126;28.05639729026349;50.696331189930575;30.597382740753822;0.9468304283818878;0.9749592195176487;0.9191037240586165
SensiHydr387;17.04781875641365;39.24537651347927;34.66359417591461;22.210301733990615;34.33055781877379;31.549531332729313;0.9709730749411289;0.9184592499221154;0.9808339848789928
SensiHydr388;15.084899089644333;22.827209029111263;27.21273537530903;20.848463508614298;37.31667666568669;30.29855621498821;1.0110273520654753;0.9990092588785223;1.0547480918633136
SensiHydr389;17.818493644106187;36.52225908737677;27.982746830083222;18.523048936101844;42.93724508309496;28.938526864940513;1.0277327870819737;1.035837435736425;0.9556962252516443
SensiHydr390;23.280518089073453;28.234132463701854;30.752701112253895;27.511090951371592;34.42939426260878;41.83209966706129;0.9578344485388995;1.0278189025306748;1.0664895955018003
SensiHydr391;17.03101983642252;31.244962871539666;35.766401905134614;19.69386762528018;39.13937341915015;34.08314092993117;1.0746453840676886;0.9683260405971552;0.9349417153041629
SensiHydr392;18.360021865518593;39.23221550489991;32.219030799039565;15.470133952596388;48.455716774703674;37.32171878512747;0.9423545620171243;0.9391437057500522;0.9492827297739306
SensiHydr393;16.231079515346472;29.782616552146344;20.562316028063595;15.668502793521828;35.543769312259954;34.67740276937611;1.0466187645525031;0.9564192578592337;0.9169635596439399
SensiHydr394;14.979169858731563;34.5732140099849;27.056976687057382;24.578971538455047;38.416793494010996;31.897861336578583;0.9501954042472398;1.0678298171830534;0.9949725389251634
SensiHydr395;27.461215483294662;23.539310500965883;35.713025237452044;19.344722520943684;37.47344833167933;33.12786038602228;0.9958285509959076;0.9961428498909269;0.9056285773837184
SensiHydr396;20.37521627508225;32.1863925584656;30.315070591848215;20.41380940826178;41.70076985612986;33.95977096018785;0.9606609969869948;0.9763166004227153;1.017456596876711
SensiHydr397;15.08395757234246;31.539313378757825;33.69205795425226;17.779787531327994;42.39183187848401;34.28101237192115;0.9063875432927332;0.9983778010167743;0.9713430060731129
SensiHydr398;15.223802901296356;28.23382906212457;35.24952403547238;23.02579318578142;47.195535199265066;29.811229606058014;1.0631598225913619;1.0904824396946011;1.0084992419968033
SensiHydr399;10.473520546875239;31.258228943190833;29.486464218112953;22.641519286954903;35.403713006973604;22.749183105299736;0.9291300206514997;1.0458599869335126;1.0229577870790485
SensiHydr400;9.421165371986717;34.81230379434346;40.56622456951673;24.95416191871087;39.85067216470778;34.27261562497267;1.0471249510106082;0.9280489878592914;0.9239969328661156
SensiHydr401;17.86079002658156;32.48492344201935;35.660998245837575;28.270807548700734;40.736468566370945;34.66590987750268;1.0466156191728415;0.9416876297901355;0.9873674791066991
SensiHydr402;19.888400814687685;34.52130383848174;34.30049021255296;24.930269632277344;40.72141767463733;31.765066583127233;1.0767646393905836;1.0400848407505698;1.0886183933001328
SensiHydr403;16.13475291878725;23.936596957460882;42.546544429815754;17.571871973335696;41.60287023817244;30.91189638435633;1.0783182132308138;0.9924591183198594;0.9468057705722587
SensiHydr404;20.31086152349689;28.605289601842994;35.19847491769346;25.19895096861431;39.62872549702107;31.542023782163234;1.08706287754488;1.0964656803366755;1.042409988018783
SensiHydr405;20.4891910857634;26.844500891710407;31.12355326623978;22.572476814573392;48.79138819360694;29.717841088130097;0.9452566909859141;0.9079737398585687;1.0448796423124174
SensiHydr406;20.947888392954006;27.11869935025838;31.34177953409377;14.657182100848832;31.54808323041874;27.441102666098455;0.9676186332645534;1.0703472202819488;0.9348758038088438
SensiHydr407;19.396533832477378;33.65531196045028;25.93634040481463;27.70988469072564;42.9131720058232;28.99094054301495;0.9871412262087212;0.9262849400204649;0.9660132758212439
SensiHydr408;14.75283401701218;29.332716647006343;36.301274005920575;20.931699546921088;35.84490006323497;37.18123751168698;1.0750678077287503;0.9850685439231298;1.0972367032407067
SensiHydr409;25.828522619049956;32.09294093842854;35.73867534342852;16.536846513837155;38.518905074692235;30.06160887770107;1.03165677746903;1.033889863892901;0.9872998762160804
SensiHydr410;18.40829020576994;27.93550773336654;27.01682173241373;10.461864583197674;36.10675295205664;31.764760644500505;0.9234609232074787;1.0734938258903983;1.0312614838015324
SensiHydr411;17.6399046485562;27.663322756820133;35.01220679650166;23.392969445986704;39.37614144867949;33.73327666337463;0.9407089962057616;0.9885158908954518;1.0532623182544438
SensiHydr412;13.260168873473814;31.62252668075894;37.855244256064694;20.830974533055965;43.82127667689624;30.476190992401374;0.9922174374173396;1.0907880149012306;0.9384699741609632
SensiHydr413;19.5644569990285;31.65801152301686;31.475732894526907;21.123022840447398;36.39947739939448;33.2932333018901;1.0419705756564652;1.0219763526235255;0.940943684718619
SensiHydr414;22.43065061331526;38.380117229472866;30.832076998992022;19.354383520512126;46.23333544721931;32.36734020607208;1.0341563393478383;1.0309582414346943;0.9263122989928961
SensiHydr415;14.240241411221485;22.106074976736473;35.42635377356824;21.657192195254762;38.382715438127086;33.67408797695694;1.0844593570587637;0.9493462525655387;1.0443355421616203
SensiHydr416;24.894532053570035;32.96245755493063;27.951930749244777;16.94815795391431;38.32448302682428;35.8888743744167;1.0305708276127241;0.9608543928603532;1.0291357030233759
